e11hcw.wav;0.05;0.224717;0.858005;1.107596
e17lcn6_1.wav;0.050635;0.234059;0.689977;0.943311
e08lcw.wav;0.05;0.150159;0.77;1.050522
e14hcn2_1.wav;0.05;0.175828;0.732245;0.977642
e30hcw.wav;0.05;0.193107;0.921701;1.2022
e03lcw.wav;0.05;0.262812;0.637007;0.881769
e18lcn6_1.wav;0.05;0.203039;0.992245;1.24
e40hcn2_1.wav;0.05;0.166735;0.713469;0.960363
f05acw.wav;0.05;0.282812;0.878617;1.12
f10acn1_1.wav;0.05;0.173719;0.844989;1.09288
e25hcw.wav;0.05;0.177937;0.932109;1.223243
e07hcn2_1.wav;0.05;0.172268;0.941905;1.221973
e14lcn6_1.wav;0.05;0.193991;0.785488;1.064649
e03lcn6_1.wav;0.05;0.262812;0.637007;0.881769
f07ccw.wav;0.05;0.208481;0.883175;1.16
e32lcw.wav;0.05;0.232608;0.755397;1.038254
e28hcw.wav;0.05;0.251202;0.696599;0.946689
f05ccn5_1.wav;0.05;0.251202;0.92542;1.183016
e39lcw.wav;0.05;0.166644;0.906259;1.184172
e13hcn2_1.wav;0.05;0.28898;1.070635;1.317075
e34hcw.wav;0.05;0.188005;0.649048;0.894989
e38lcw.wav;0.05;0.256599;1.067596;1.344989
e21hcn2_1.wav;0.05;0.3;1.176122;1.466599
e24hcw.wav;0.05;0.270998;0.841497;1.129932
f01acw.wav;0.05;0.256803;1.087982;1.327937
e27lcn6_1.wav;0.05;0.181202;0.659683;0.933719
f08acn1_1.wav;0.05;0.242812;0.83;1.043673
e33lcn6_1.wav;0.05;0.280023;0.944512;1.224512
e32hcn2_1.wav;0.05;0.2;0.834649;1.105805
e20lcw.wav;0.05;0.277007;0.773175;1.020431
e06lcn6_1.wav;0.05;0.22576;0.967347;1.25576
e19hcw.wav;0.05;0.164286;0.68966;0.936667
e14hcw.wav;0.05;0.175828;0.731927;0.978844
e34hcn2_1.wav;0.05;0.188005;0.648776;0.894127
e19lcw.wav;0.05;0.248617;0.670816;0.952336
e36lcw.wav;0.05;0.24;0.831293;1.08
f09ccn5_1.wav;0.05;0.222177;0.868005;1.160862
e10lcn6_1.wav;0.05;0.21093;0.757211;1.03093
