e16hcw.wav;0.05;0.22737;0.812494;1.06
e21hcn2_2.wav;0.05;0.3;1.175896;1.4661
e13lcn6_2.wav;0.05;0.204354;1.09737;1.345828
e37lcn6_2.wav;0.05;0.243311;1.003787;1.287007
e05lcw.wav;0.05;0.21644;0.898345;1.186032
f06ccn5_2.wav;0.05;0.158617;0.69898;0.963084
e27hcw.wav;0.05;0.154853;0.741361;1.030862
e26lcw.wav;0.05;0.277438;0.808367;1.04415
f05acw.wav;0.05;0.282812;0.878617;1.12
e35hcn2_2.wav;0.05;0.182404;0.705896;0.951837
e03lcn6_2.wav;0.05;0.262812;0.637007;0.881769
f03acw.wav;0.05;0.211769;0.708685;0.969728
f01ccn5_2.wav;0.05;0.24;0.946531;1.18585
e17hcn2_2.wav;0.05;0.250159;0.81737;1.077574
e02lcw.wav;0.05;0.217574;0.706395;0.982449
e24hcn2_2.wav;0.05;0.270998;0.841497;1.128685
e31lcw.wav;0.05;0.224989;0.73254;0.983537
e32hcw.wav;0.05;0.2;0.834059;1.105261
e07hcw.wav;0.05;0.172268;0.941905;1.221973
e09lcn6_2.wav;0.05;0.27161;0.909524;1.154989
e11hcw.wav;0.05;0.224717;0.858005;1.107596
e29lcw.wav;0.05;0.236259;1.085986;1.375329
e38lcn6_2.wav;0.05;0.256599;1.067778;1.344422
f08ccw.wav;0.05;0.272041;0.94415;1.156939
e29hcn2_2.wav;0.05;0.242268;1.109683;1.383243
e33hcn2_2.wav;0.05;0.28542;0.886735;1.134921
e23hcw.wav;0.05;0.238073;0.960816;1.207211
f03acn1_2.wav;0.05;0.211769;0.708685;0.969728
e01lcw.wav;0.050862;0.24737;0.670567;0.94
e33lcn6_2.wav;0.05;0.280023;0.944512;1.224308
e25hcw.wav;0.05;0.177937;0.932109;1.223243
e15lcw.wav;0.05;0.23254;0.933537;1.206599
e23lcw.wav;0.05;0.239184;0.941293;1.220522
f06acn1_2.wav;0.05;0.153719;0.753651;1.015624
e14lcn6_2.wav;0.05;0.193991;0.786304;1.064308
f09acw.wav;0.050159;0.225692;0.871769;1.151542
e34hcn2_2.wav;0.05;0.188005;0.649048;0.894785
e28hcw.wav;0.05;0.251202;0.696599;0.946689
e32lcn6_2.wav;0.05;0.232608;0.755828;1.036939
e37hcn2_2.wav;0.05;0.247098;0.831769;1.106825
e31lcn6_2.wav;0.05;0.224989;0.732472;0.982336
e39hcn2_2.wav;0.05;0.123878;0.688503;0.968617
f10ccn5_2.wav;0.05;0.195805;0.929456;1.261429
f07acw.wav;0.05;0.167098;0.814218;1.103288
e33hcw.wav;0.05;0.28542;0.886803;1.135488
e09lcw.wav;0.05;0.27161;0.908209;1.155329
e17hcw.wav;0.05;0.250159;0.817483;1.078685
e40lcw.wav;0.05;0.227506;0.752041;1.0261
e09hcn2_2.wav;0.05;0.244286;0.82288;1.072971
e06lcn6_2.wav;0.05;0.22576;0.967347;1.256508
f09ccn5_2.wav;0.05;0.222177;0.868005;1.160998
e23lcn6_2.wav;0.05;0.239184;0.941293;1.220635
e28lcw.wav;0.05;0.247642;0.758254;1.04
e24hcw.wav;0.05;0.270998;0.841497;1.129932
e16hcn2_2.wav;0.05;0.22737;0.812562;1.06
e10lcw.wav;0.05;0.21093;0.758481;1.011361
f10ccw.wav;0.05;0.195805;0.929456;1.260862
e30hcw.wav;0.05;0.193107;0.921701;1.2022
e15lcn6_2.wav;0.05;0.23254;0.933923;1.206395
e38hcn2_2.wav;0.050454;0.180567;0.681429;0.925556
e40lcn6_2.wav;0.05;0.227506;0.751837;1.025465
e30lcw.wav;0.05;0.24;0.948753;1.199252
e13hcw.wav;0.05;0.28898;1.071293;1.317868
e40hcn2_2.wav;0.05;0.166735;0.713333;0.960363
f07ccw.wav;0.05;0.208481;0.883175;1.16
e28lcn6_2.wav;0.05;0.247642;0.758435;1.038481
e31hcw.wav;0.05;0.16771;0.654694;0.927778
e32hcn2_2.wav;0.05;0.2;0.83458;1.105805
e16lcw.wav;0.05;0.256259;0.915964;1.19
f05acn1_2.wav;0.05;0.282812;0.878617;1.12059
e15hcn2_2.wav;0.05;0.231905;0.918685;1.211497
e40hcw.wav;0.05;0.166735;0.713537;0.960363
f02acn1_2.wav;0.05;0.281769;0.766259;1.071474
e39lcw.wav;0.05;0.166644;0.906259;1.184172
e04hcn2_2.wav;0.05093;0.208141;0.930023;1.148345
e20lcn6_2.wav;0.05;0.277007;0.772834;1.018912
e05hcw.wav;0.05;0.24;0.789161;1.007438
f08acw.wav;0.05;0.242812;0.83;1.043719
e01lcn6_2.wav;0.050862;0.24737;0.670567;0.94
e18lcw.wav;0.05;0.203039;0.992245;1.24263
f05ccw.wav;0.05;0.251202;0.92542;1.182676
e34hcw.wav;0.05;0.188005;0.649048;0.894989
e28hcn2_2.wav;0.05;0.251202;0.696667;0.94805
e10hcw.wav;0.05;0.215329;0.643469;0.934649
e32lcw.wav;0.05;0.232608;0.755397;1.038254
f08acn1_2.wav;0.05;0.242812;0.83;1.042177
e39lcn6_2.wav;0.05;0.166644;0.906304;1.182744
e34lcw.wav;0.05;0.176599;0.979342;1.22
e20hcn2_2.wav;0.05;0.229184;0.946168;1.219252
e24lcn6_2.wav;0.05;0.156803;0.995692;1.264966
f02ccn5_2.wav;0.05;0.248005;0.928413;1.157823
e25hcn2_2.wav;0.05;0.177937;0.93;1.223719
f03ccw.wav;0.05;0.223923;0.811633;1.041905
e20lcw.wav;0.05;0.277007;0.773175;1.020431
e12lcw.wav;0.05;0.281361;1.20415;1.463447
e23hcn2_2.wav;0.05;0.238073;0.96;1.206259
e36lcn6_2.wav;0.05;0.24;0.831338;1.08
e20hcw.wav;0.05;0.229184;0.945986;1.219048
e22hcw.wav;0.05;0.274921;0.96;1.189524
e19lcn6_2.wav;0.05;0.248617;0.671134;0.951633
e22lcn6_2.wav;0.05;0.195964;0.837302;1.113719
e39hcw.wav;0.05;0.123878;0.688413;0.966803
e04lcw.wav;0.05;0.212812;0.847302;1.064989
e17lcn6_2.wav;0.050635;0.234059;0.690045;0.942268
e13hcn2_2.wav;0.05;0.28898;1.071293;1.316576
f09acn1_2.wav;0.050159;0.225692;0.871293;1.149977
e33lcw.wav;0.05;0.280023;0.94449;1.224626
f04ccw.wav;0.05;0.286032;0.853379;1.11449
e22hcn2_2.wav;0.05;0.274921;0.960658;1.188617
e06hcw.wav;0.05;0.216735;0.986803;1.273946
e38lcw.wav;0.05;0.256599;1.067596;1.344989
e02hcn2_2.wav;0.05;0.226871;0.772608;1.021973
e19hcw.wav;0.05;0.164286;0.68966;0.936667
e29lcn6_2.wav;0.05;0.236259;1.085624;1.376372
e11lcw.wav;0.05;0.277075;0.836599;1.083447
f07ccn5_2.wav;0.05;0.208481;0.88263;1.162562
e12hcw.wav;0.05;0.275193;0.765057;1.010431
e10hcn2_2.wav;0.05;0.215329;0.64449;0.93415
f10acw.wav;0.05;0.173719;0.845692;1.093175
e08lcn6_2.wav;0.05;0.150159;0.77;1.051406
e06lcw.wav;0.05;0.22576;0.967347;1.256508
e35hcw.wav;0.05;0.182404;0.7061;0.952744
e26hcw.wav;0.05;0.221973;0.741837;0.993878
e17lcw.wav;0.050635;0.234059;0.687846;0.942381
f01ccw.wav;0.05;0.24;0.946531;1.188005
e27hcn2_2.wav;0.05;0.154853;0.74127;1.028481
e26hcn2_2.wav;0.05;0.221973;0.741429;0.99
f04acn1_2.wav;0.05;0.276871;0.797166;1.058209
e12lcn6_2.wav;0.05;0.281361;1.203741;1.472971
e26lcn6_2.wav;0.05;0.277438;0.809456;1.044218
e18hcw.wav;0.05;0.237302;0.761224;1.01
f01acw.wav;0.05;0.256803;1.087982;1.327937
e03hcn2_2.wav;0.05;0.20288;0.653311;0.905896
f08ccn5_2.wav;0.05;0.272041;0.94415;1.148073
e25lcn6_2.wav;0.05;0.198912;0.815692;1.064014
e02hcw.wav;0.05;0.226871;0.772608;1.022381
e13lcw.wav;0.05;0.204354;1.096939;1.345828
e05hcn2_2.wav;0.05;0.24;0.789161;1.007438
e21lcw.wav;0.05;0.314649;1.003243;1.254558
e21lcn6_2.wav;0.05;0.314649;1.003605;1.256259
e35lcn6_2.wav;0.05;0.183175;0.839615;1.079932
e11lcn6_2.wav;0.05;0.277075;0.836667;1.082812
e36hcw.wav;0.05;0.23254;0.747415;1.016054
e22lcw.wav;0.05;0.195964;0.837596;1.114649
e38hcw.wav;0.050454;0.180567;0.68161;0.926259
e14hcn2_2.wav;0.05;0.175828;0.7322;0.977937
e19hcn2_2.wav;0.05;0.164286;0.689977;0.935692
e35lcw.wav;0.05;0.183175;0.839728;1.079932
f04ccn5_2.wav;0.05;0.286032;0.853379;1.115125
f02ccw.wav;0.05;0.248005;0.928413;1.153515
e05lcn6_2.wav;0.05;0.21644;0.898345;1.18542
e03hcw.wav;0.05;0.20288;0.653311;0.86737
e01hcw.wav;0.053311;0.173152;1.129819;1.391973
f06acw.wav;0.05;0.153719;0.753651;1.015624
e37lcw.wav;0.05;0.243311;1.003583;1.287302
f05ccn5_2.wav;0.05;0.251202;0.92542;1.181859
e34lcn6_2.wav;0.05;0.176599;0.979342;1.22
e12hcn2_2.wav;0.05;0.275193;0.765057;1.01
e36hcn2_2.wav;0.05;0.23254;0.747574;1.015986
e25lcw.wav;0.05;0.198912;0.815896;1.062041
e16lcn6_2.wav;0.05;0.256259;0.916032;1.190295
e08hcn2_2.wav;0.05;0.22;0.910794;1.155986
e14hcw.wav;0.05;0.175828;0.731927;0.978844
e18hcn2_2.wav;0.05;0.237302;0.761202;1.01
f10acn1_2.wav;0.05;0.173719;0.844989;1.093651
e24lcw.wav;0.05;0.156803;0.995918;1.2678
f06ccw.wav;0.05;0.158617;0.69898;0.961973
e04lcn6_2.wav;0.05;0.212812;0.847302;1.064694
e29hcw.wav;0.05;0.242268;1.109683;1.382971
e08lcw.wav;0.05;0.150159;0.77;1.050522
e10lcn6_2.wav;0.05;0.21093;0.756644;1.03
f09ccw.wav;0.05;0.222177;0.868005;1.16
e06hcn2_2.wav;0.05;0.216735;0.986803;1.273991
e01hcn2_2.wav;0.053311;0.173152;1.129819;1.391973
e19lcw.wav;0.05;0.248617;0.670816;0.952336
e03lcw.wav;0.05;0.262812;0.637007;0.881769
f03ccn5_2.wav;0.05;0.223923;0.811633;1.044717
e07lcn6_2.wav;0.05;0.16;0.84619;1.085986
e04hcw.wav;0.05093;0.208141;0.930023;1.121066
e09hcw.wav;0.05;0.244286;0.822744;1.07254
e11hcn2_2.wav;0.05;0.224717;0.858141;1.108073
f02acw.wav;0.05;0.281769;0.766259;1.071474
e27lcw.wav;0.05;0.181202;0.659683;0.934127
f01acn1_2.wav;0.05;0.256803;1.087982;1.32381
e30lcn6_2.wav;0.05;0.24;0.948435;1.196667
e27lcn6_2.wav;0.05;0.181202;0.659592;0.932313
e21hcw.wav;0.05;0.3;1.176939;1.467098
e37hcw.wav;0.05;0.247098;0.831633;1.106531
e14lcw.wav;0.05;0.193991;0.784898;1.065261
e07hcn2_2.wav;0.05;0.172268;0.941905;1.221859
e15hcw.wav;0.05;0.231905;0.919116;1.208844
e31hcn2_2.wav;0.05;0.16771;0.654717;0.92941
e18lcn6_2.wav;0.05;0.203039;0.991927;1.242472
e08hcw.wav;0.05;0.22;0.910794;1.156122
f04acw.wav;0.05;0.276871;0.797166;1.060363
f07acn1_2.wav;0.05;0.167098;0.813515;1.105215
e30hcn2_2.wav;0.05;0.193107;0.921701;1.2
e02lcn6_2.wav;0.05;0.217574;0.706395;0.979932
e07lcw.wav;0.05;0.16;0.846803;1.086327
e36lcw.wav;0.05;0.24;0.831293;1.08
